관리번호,기준연도,읍면동,읍면동코드,리,지목,경작연도,경작면적,실제면적
272,2022,진산면,45500380000,묵산리,전,2022,5432,5432.4
528,2022,제원면,45500330000,명암리,답,2022,1415,1415.48
784,2022,제원면,45500330000,길곡리,답,2021,1361,1361.2
1040,2022,부리면,45500340000,선원리,답,2022,2593,2593.69
1296,2022,부리면,45500340000,평촌리,답,2022,4857,4857.78
1552,2022,금성면,45500320000,의총리,전,2020,1390,1689.37
1808,2022,남일면,45500360000,황풍리,답,2022,1424,1424.36
2064,2022,남일면,45500360000,황풍리,답,2020,1685,1685.77
2320,2022,제원면,45500330000,금성리,전,2020,2514,2986.18
2576,2022,남이면,45500370000,건천리,답,2022,127,127.08
2832,2022,남이면,45500370000,역평리,답,2022,1021,1501.34
3088,2022,금성면,45500320000,상가리,답,2022,1748,1748.92
3344,2022,금성면,45500320000,파초리,답,2022,2975,2975.16
3600,2022,남이면,45500370000,흑암리,답,2020,1387,3422.63
3856,2022,금산읍,45500310000,하옥리,도,2022,67,7446.74
4112,2022,부리면,45500340000,방우리,전,2020,27,782.16
4368,2022,금산읍,45500310000,음지리,답,2020,1740,1740.42
4624,2022,남이면,45500370000,성곡리,답,2018,1973,1367.79
4880,2022,금성면,45500320000,마수리,답,2017,1840,1840.5
5136,2022,남일면,45500360000,황풍리,답,2017,3624,3624.58
5392,2022,금성면,45500320000,도곡리,답,2018,2180,2180.65
5648,2022,군북면,45500350000,외부리,답,2017,782,1075.22
5904,2022,군북면,45500350000,천을리,답,2018,1354,1354.97
6160,2022,부리면,45500340000,창평리,답,2020,1028,1028.77
6416,2022,제원면,45500330000,수당리,답,2018,2777,2777.07
6672,2022,제원면,45500330000,수당리,답,2020,1530,1530.51
6928,2022,부리면,45500340000,창평리,답,2020,1371,1371.39
7184,2022,제원면,45500330000,제원리,답,2020,1661,1661.46
7440,2022,군북면,45500350000,호티리,답,2020,1084,1084.59
7696,2022,부리면,45500340000,현내리,답,2018,145,145.81
7952,2022,군북면,45500350000,외부리,답,2020,1532,1532.6
8208,2022,남이면,45500370000,역평리,답,2019,1260,1260.1
8464,2022,남이면,45500370000,석동리,답,2020,2990,2990.4
8720,2022,군북면,45500350000,두두리,답,2019,2853,2853.21
8976,2022,복수면,45500390000,지량리,답,2020,1619,1619.4
9232,2022,금성면,45500320000,화림리,임,2020,261,7731.76
9488,2022,금산읍,45500310000,음지리,임,2020,121,387.73
9744,2022,남일면,45500360000,신정리,천,2020,506,154302.21
17,2022,추부면,45500400000,비례리,대,2022,40,40.08
273,2022,진산면,45500380000,삼가리,전,2022,3485,5276.71
529,2022,제원면,45500330000,수당리,답,2022,1257,1257.42
785,2022,제원면,45500330000,저곡리,답,2022,2279,2279.9
1041,2022,부리면,45500340000,선원리,답,2022,4087,4087.39
1297,2022,금성면,45500320000,양전리,전,2020,214,3482.67
1553,2022,군북면,45500350000,내부리,답,2021,1743,1919.35
1809,2022,남일면,45500360000,황풍리,답,2022,1769,1769.73
2065,2022,남일면,45500360000,황풍리,답,2020,663,663.66
2321,2022,제원면,45500330000,금성리,임,2020,3676,17272.14
2577,2022,남이면,45500370000,건천리,답,2022,606,606.03
2833,2022,남이면,45500370000,역평리,도,2022,186,510.58
3089,2022,금성면,45500320000,상가리,답,2022,1414,1414.32
3345,2022,금성면,45500320000,파초리,답,2022,755,3065.61
3601,2022,남이면,45500370000,흑암리,답,2020,471,525.17
3857,2022,금산읍,45500310000,하옥리,임,2022,57,126.57
4113,2022,부리면,45500340000,방우리,답,2020,506,2894.87
4369,2022,금산읍,45500310000,음지리,답,2018,1238,1238.46
4625,2022,추부면,45500400000,성당리,답,2018,362,362.8
4881,2022,제원면,45500330000,길곡리,답,2017,533,533.01
5137,2022,남일면,45500360000,황풍리,답,2016,2472,3922.43
5393,2022,남일면,45500360000,신정리,전,2018,2635,7963.25
5649,2022,제원면,45500330000,수당리,답,2018,1900,1900.29
5905,2022,남일면,45500360000,신동리,답,2018,552,660.42
6161,2022,부리면,45500340000,창평리,답,2020,2415,2415.94
6417,2022,제원면,45500330000,저곡리,답,2019,3952,3952.4
6673,2022,제원면,45500330000,수당리,답,2020,1962,1962.53
6929,2022,부리면,45500340000,창평리,답,2020,3023,3023.6
7185,2022,제원면,45500330000,제원리,답,2020,1425,1425.09
7441,2022,군북면,45500350000,호티리,답,2020,1597,1597.79
7697,2022,부리면,45500340000,현내리,답,2020,352,352.68
7953,2022,군북면,45500350000,외부리,답,2020,444,444.72
8209,2022,남이면,45500370000,역평리,답,2019,544,544.49
8465,2022,남이면,45500370000,석동리,답,2019,5617,5617.04
8721,2022,부리면,45500340000,현내리,답,2019,4326,4356.66
8977,2022,남일면,45500360000,마장리,전,2020,1914,2193.3
9233,2022,금성면,45500320000,화림리,도,2020,516,2644.53
9489,2022,금산읍,45500310000,음지리,전,2020,49,1045.73
9745,2022,남일면,45500360000,신정리,천,2020,274,154302.21
18,2022,추부면,45500400000,비례리,도,2022,26,26.26
274,2022,진산면,45500380000,삼가리,답,2022,740,740.37
530,2022,제원면,45500330000,수당리,답,2022,2614,2614.12
786,2022,제원면,45500330000,저곡리,답,2022,3793,3793.62
1042,2022,부리면,45500340000,선원리,전,2022,545,1906.31
1298,2022,금성면,45500320000,양전리,전,2020,632,653.11
1554,2022,제원면,45500330000,명곡리,전,2020,3007,3007.17
1810,2022,남일면,45500360000,황풍리,답,2022,1994,1994.79
2066,2022,남일면,45500360000,황풍리,답,2020,251,251.06
2322,2022,제원면,45500330000,금성리,임,2020,2587,17272.14
2578,2022,남이면,45500370000,건천리,답,2022,1697,1697.13
2834,2022,남이면,45500370000,하금리,답,2022,2149,2149.32
3090,2022,부리면,45500340000,불이리,전,2018,418,418.8
3346,2022,금성면,45500320000,도곡리,임,2022,223,1059.33
